"sottoarea","prod","sse","mape","maxape"
130,"2",1.20880448280333,0.35887337290067,0.655065732891532
131,"1",1.97353530606884,0.176818166984222,0.404744080026319
131,"2",7.57014549657809,0.434815005079001,1.23008494236268
132,"1",1.2962820818214,0.170319325155568,0.547630569651539
132,"2",0.55860184252039,0.450746106485117,0.949743832212062
133,"1",2.40507965076688,0.165589502988924,0.579279217194202
133,"2",1.2412337513907,0.445513443121552,0.930976792426098
134,"1",0.293341693210185,0.280235935003977,0.87582521215235
134,"2",0.040980109230547,0.172244292714933,0.500870050185649
135,"1",3.55124134865444,0.257390519962435,0.587502667706512
135,"2",1.54384531269506,0.393256759577496,0.88417400118897
136,"1",0.465326951715694,0.345337154561274,0.869264931282536
136,"2",0.205957388406816,0.371355278856004,1.19742225921108
137,"1",1.29638329212996,0.242998753260471,0.456222071775291
137,"2",0.669890487481641,0.425109556118107,0.891601671924309
138,"1",0.918074303172532,0.24669563058197,0.743136304062962
138,"2",0.284029210397143,0.260589836552105,0.764377386667503
139,"1",3.23666804528403,0.241342778411908,0.771759329051363
139,"2",2.62594832316177,0.23247381622679,1.23534940335304
140,"1",6.24289230296324,0.289444542835295,0.714618217770251
140,"2",1.50483646381621,0.280757166667064,0.755734337601608
141,"1",1.02234638893632,0.298263601730452,0.628504441702118
141,"2",0.275363936864017,0.510223804211571,0.995772590362342
142,"1",4.09254405195533,0.363575327042222,0.952143908867615
142,"2",0.996512268962609,0.297957147955727,0.775025702504561
143,"1",1.05189754267038,0.420955328720957,0.806291719306645
143,"2",0.0465146516692058,0.170255802717435,0.50832891791774
144,"1",28.9596084965938,0.303924895959489,0.609029070730912
144,"2",0.552487135878308,0.166863865696497,0.454498354337301
145,"1",5.24883965739324,0.239716231277595,0.725793279299897
145,"2",2.48786185986418,0.314593384258655,0.822787891642659
