"sottoarea","prod","sse","mape","maxape"
21,"1",1.50270335539956,0.167557133481416,0.585419773297154
21,"2",0.899903856946278,0.301754368398175,0.952512226252337
100,"1",3.25615176090551,0.278983809024462,0.963547948351751
100,"2",8.08040738966964,0.446419414122352,1.12531477447838
139,"1",2.11973857448297,0.187390028434017,0.652054289735149
139,"2",3.53682100950153,0.297728486639371,1.37101684260317
137,"1",1.19226967885339,0.219701675485373,0.475142295627363
137,"2",0.512342234190756,0.377391875957855,0.718358143195081
138,"1",1.17781430560351,0.311186939051291,0.808009456673776
138,"2",0.29558005052205,0.268191947619919,0.69824602134768
54,"1",1.03579732542466,0.257435075111682,0.491761571190082
54,"2",0.810359838578153,0.466440446442027,1.12414511880103
55,"1",1.97894335090545,0.21118796615928,0.484722000145482
55,"2",1.58115890144662,0.4807106997636,1.30955331526666
56,"1",0.208062880913872,1.05831204333527,1.55410296576848
56,"2",0.133587846686365,Inf,Inf
57,"1",3.29924121132951,0.160980329315603,0.56084890423294
57,"2",3.29963966509232,0.37224901365433,0.818434656585908
58,"1",2.43635637607625,0.196931608988379,0.491445182952625
58,"2",3.61630641579321,0.491916947125059,0.799062067782444
59,"1",0.489887704341828,0.278784775035645,0.79258522253306
59,"2",0.262140400595738,0.468234748447485,1.5046263238208
60,"1",5.56773343233588,0.16786231003526,0.522876785912473
60,"2",2.92369148836359,0.262151065853664,0.592880736741427
61,"1",7.25603410227381,0.237933669705657,0.565420522081438
61,"2",3.37884467069962,0.318144356698168,0.854646740186924
62,"1",3.53447350444967,0.22475393131045,0.631241831700488
62,"2",1.26820849298749,0.286142849663405,0.77597208036874
63,"1",0.91658300906521,0.319651767604999,0.6509881221652
63,"2",0.576771229164002,0.261760814982857,1.21939271050206
22,"1",1.42357233801009,0.277193032835296,0.611387615623082
22,"2",1.0347596254952,0.530440255638782,0.905748173569971
23,"1",2.36971949970076,0.210876279951538,0.762553422735092
23,"2",0.592792019588633,0.334154121708254,0.58770058230436
28,"1",8.32044670455238,0.239609582595787,0.851982543611393
28,"2",1.98920028842213,0.347992346582054,0.924614943241149
29,"1",7.6261576941186,0.23282954299337,0.872190438197274
29,"2",1.98407537805981,0.363626458550194,1.08014578591544
66,"1",2.25388172055673,0.339385391305787,0.809497776944662
66,"2",0.857828025072763,0.529676756526479,1.0176717715315
67,"1",2.51413559506457,0.216848840114127,0.808007448426388
67,"2",1.27650551220327,0.621157015928561,1.09311678189292
45,"1",1.85727749842381,0.266638892289539,0.916738890593179
45,"2",0.825499349517161,0.467810326377656,0.950931390172276
46,"1",1.82711631712249,0.164514607995133,0.461187085138484
46,"2",2.25677308587253,0.477628884040384,0.847963754292914
83,"1",0.357421449134104,0.115110096667323,0.307492721927212
83,"2",2.25489019228,0.561453361329549,1.19068419447265
84,"1",1.39648877389757,0.165331469456079,0.407114145799892
84,"2",2.25630265999781,0.258316166070623,0.695013168152141
43,"1",5.10564319082901,0.196120436044194,0.703316150178704
43,"2",2.49001635742251,0.311858514552043,0.785947449723256
44,"1",1.69213962825115,0.208880651923852,0.906796112546317
44,"2",0.995569129348548,0.422507869026951,1.13529894460368
140,"1",5.14625818255563,0.265362032889286,0.623023224269775
140,"2",2.06441992016612,0.313224095644117,0.80083905425206
9,"1",1.01491059223581,0.224744794813057,0.466897861369013
9,"2",0.236383466835096,0.294446983207676,0.549970200982849
10,"1",1.74013150573139,0.264645215421977,0.548334332202507
10,"2",0.872350072680331,0.274174713859804,0.7070847123596
64,"1",2.15559598400916,0.159346899707212,0.377065497645762
64,"2",0.426442182607081,0.158286610411865,0.454191715419765
65,"1",0.115314995543065,0.163704087325087,1.16914258893442
65,"2",0.307985295658717,0.913927877426011,1.24915162749032
70,"1",1.20943473529043,0.227814339651398,0.772105897986617
70,"2",0.517815733908441,1.11168909258415,2.230601943196
71,"1",0.835354239255912,0.262755510954305,0.5577307406688
71,"2",0.43516318909204,0.978846945826941,2.22541255402184
72,"1",0.605998723159258,0.205254090054246,0.780324924362337
72,"2",0.165912688938805,Inf,Inf
73,"1",2.22356441593513,0.466466471378103,0.942026399540278
73,"2",1.1092527950144,1.10713778991734,1.47748765860622
74,"1",1.91463377850506,0.18731563463373,0.623738087841637
74,"2",1.97862932722849,0.483186699989664,1.03524898718126
75,"1",2.37033015733836,0.264294890847231,0.709828699388627
75,"2",0.506057368076195,0.335464242704351,0.603561121576047
76,"1",2.94345798430782,0.20314668120778,0.663626096863684
76,"2",0.627547786129018,0.335419095045035,0.592857884832162
77,"1",1.47869780863878,0.172100056993604,0.41157251974301
77,"2",40.2242767107441,0.632065556913435,2.25674760209814
79,"1",1.22407704554329,0.30756369379794,0.869593688752007
79,"2",0.892359780721105,1.37848466485178,4.47919856614486
85,"1",0.597866486306596,0.312037184320926,0.623224564086362
85,"2",0.433918870244098,0.450663182299349,1.35121029032319
86,"1",3.91823889184836,0.28921865809094,0.544428056561819
86,"2",3.25828230710986,0.313009515800639,1.04584022845912
87,"1",0.836825888246891,0.339404313401103,0.637010106121762
87,"2",1.05466485625508,0.454235936887326,0.90154052985013
88,"1",22.890502239703,0.321536071309345,0.710465777972064
88,"2",4.59198913951151,0.285219357692318,0.479879307768797
89,"1",1.38075909425807,0.360004318869122,0.841363986336343
89,"2",1.07216263796047,0.423531992476525,1.23112176688475
90,"1",6.42028469615512,0.162576608124954,0.512385737534763
90,"2",3.23837996060867,0.246236761830164,0.537217920354418
3,"1",0.199184695897454,0.314378216555819,0.552848896021161
3,"2",0.223661542166911,0.927490354223958,1.13690298240671
4,"1",0.526561135130899,0.153358796576276,0.304648069433062
4,"2",1.11205306101714,0.479358468502895,1.13364878389012
47,"1",1.55190621024678,0.297161653382459,0.628668223675947
47,"2",0.525680203204536,0.705149910956289,1.76370200012052
48,"1",0.589881673037395,0.314723492648592,0.602097826485955
48,"2",0.436999244834021,1.83861575881733,3.40522291253433
49,"1",0.586998908926111,0.372388242486092,0.919775950778494
49,"2",0.215574011009485,0.608357763224484,1.52360737350829
91,"1",3.19466418187644,0.237050094037837,0.631729663435798
91,"2",1.60873512734662,0.402070836233555,1.02802344694873
13,"1",4.6460111538068,0.176101367935568,0.662667301985702
13,"2",2.03655852896901,0.234963988418342,0.527695607469081
14,"1",0.383957073262576,0.32340732690596,0.797547447708047
14,"2",0.550341169718798,0.486841638720836,1.02533362725924
52,"1",2.86698549776011,0.273448454504762,0.8192429405321
52,"2",1.01864339623771,0.308452748466684,0.764887107200728
53,"1",1.62177973053814,0.215041685660929,0.535899119127298
53,"2",1.08520032204341,0.311612587272348,0.6990672018811
101,"1",0.593477429244283,0.201473889954879,0.329362470354967
101,"2",3.81280092032273,0.437531448586183,1.46200398887505
102,"1",2.99146484389678,0.214692456674472,0.550843465719817
102,"2",2.36378581265146,0.331165423335452,0.700127924189398
108,"1",1.68547251344499,0.276520644467545,0.598017698836973
108,"2",0.829366001343512,0.87074499903095,2.0228332052822
109,"1",4.31600658232779,0.311418012391049,0.77786576675707
109,"2",2.54298515448565,0.341163083760363,1.18981330868159
110,"1",1.44583452129821,0.34450129299548,1.13110359499632
110,"2",0.417104791034092,0.545151663966059,0.782071567005136
111,"1",6.7413918318362,0.20761892659598,0.687472394174344
111,"2",4.74603873558043,0.391819273658395,0.830521206305522
112,"1",1.81461817462065,0.212710465853289,0.621085745267158
112,"2",0.646647117077614,0.560476780841205,1.39039018836528
113,"1",3.55292772571555,0.188053248574485,0.624975191170475
113,"2",2.58162001341532,0.332481259197238,0.793273665352905
114,"1",7.97012268183547,0.214527739839906,0.627465799556481
114,"2",4.20935963456782,0.370716201039652,0.751574232916883
115,"1",0.393487234646189,0.852797422697019,2.33739745887452
115,"2",0.190024184574087,2.13813902223744,2.96022423783929
116,"1",0.384358895707826,0.144395086627671,0.314566726554964
116,"2",0.131387365378262,0.301713867673472,0.619144268617718
117,"1",0.0162576452756554,0.146079144522316,0.23807434505145
117,"2",0.200897416688986,1.407768951181,2.24614548179667
118,"1",0.882169308102809,0.202531390957625,0.533850291973963
118,"2",0.537606672188404,0.435024177153782,0.87221317963154
119,"1",0.0894964430370199,0.23286957332276,0.9409836588757
119,"2",0.12067624672417,Inf,Inf
120,"1",5.42215400768029,0.255434694538115,0.550257182464147
120,"2",1.62903293167862,0.294370434399488,0.727577120869578
41,"1",1.74852287263326,0.246132747376597,0.691314193577789
41,"2",0.418323216083709,0.247655816552543,0.490136641505383
42,"1",2.27199676209741,0.14428422312712,0.561013152663372
42,"2",0.89493393369485,0.196877112841931,0.547317601010224
68,"1",0.81358063583684,0.267299945933871,0.671862628829739
68,"2",0.183505440372793,0.214924637067964,0.526461717285212
69,"1",1.06645583924111,0.27013512540069,0.68991457802093
69,"2",0.270653702515726,0.308331967434723,0.610965875286107
103,"1",1.37011569107294,0.350699734817754,0.852592359563071
103,"2",0.581758940919751,0.266416830542716,0.836649659753709
104,"1",2.04722979259124,0.367705984070181,0.886549625313329
104,"2",0.775359903189974,0.418442162602444,0.588206885828111
1,"1",0.734932249109018,0.325884238063818,0.45709244386715
1,"2",0.477684024086132,0.322128743156828,0.637248315506077
2,"1",1.48124410624578,0.226484709431239,0.493328640185173
2,"2",1.15333825127397,0.320621337824939,0.83293526704435
94,"1",1.3604359475018,0.200933955834546,0.538552624792094
94,"2",1.2485414317861,0.269454005139687,0.492662361846777
95,"1",1.09347146464685,0.2612211729213,0.628642996363229
95,"2",1.87894395015247,0.392037239253328,1.01824685504691
121,"1",3.53404649467496,0.209522274252906,0.613354267712252
121,"2",4.22773574008657,0.343372286503793,0.829519780259806
122,"1",0.943877913466164,0.271922646934597,0.567025460239063
122,"2",1.60453904602554,0.466097895977451,0.910476195398792
11,"1",2.53476991085591,0.328862415936794,0.640111641109855
11,"2",0.73081320384602,0.672432177202167,1.04795345927463
12,"1",2.22404383907779,0.396888335226178,0.99514424143824
12,"2",0.220292611355127,0.207342999856695,0.72452660855732
132,"1",1.17373354397458,0.190862123559423,0.426450905827432
132,"2",0.422424470360274,0.353244188691462,0.896755949570329
133,"1",2.14094608787904,0.175906796916443,0.439114247434742
133,"2",0.513496140135555,0.231046710150449,0.732841364729295
134,"1",0.404967120612127,0.355587334516529,0.866610510349314
134,"2",0.0679936297222341,0.213254965642018,0.754494123549518
135,"1",3.67888398859097,0.255580359201568,0.703780990484435
135,"2",1.14175149681215,0.339890363779517,0.748072326706885
136,"1",0.557887549105344,0.42184614502748,0.907851386351273
136,"2",0.269685839707892,0.428323554959773,1.23593932784049
123,"1",1.41583874282744,0.264528612551432,0.736907631714737
123,"2",2.23982990456842,0.453105358541234,1.66728108535259
124,"1",2.22893961107644,0.175365318329691,0.787235420582656
124,"2",1.6256576856703,0.530789835048283,0.846867534795536
125,"1",3.35113873221661,0.176838146147651,0.834296174736603
125,"2",1.35315999459552,0.307734450632628,0.631720108888732
126,"1",2.22311691401415,0.241553313832931,0.595540082274706
126,"2",2.19241577164536,0.574578414185122,1.14629124438765
127,"1",2.410804596684,0.181723358908798,0.611858589442258
127,"2",1.84214149744185,0.633161912308656,1.03928792924907
128,"1",0.246604373066662,0.368248875789166,0.464916820544215
128,"2",0.278942844656492,0.812981165241388,1.2823879860606
129,"1",5.94864383720226,0.25361051375309,0.812934021163053
129,"2",1.15060691713476,0.282152345534185,0.606848684700161
130,"1",3.45844967102083,0.199768529054446,0.661722097019933
130,"2",1.10293189770668,0.338577578723813,0.715107513467878
131,"1",1.39053929453702,0.141351205718144,0.368128036344572
131,"2",9.50331869319241,0.487193695739073,1.39030929210807
26,"1",2.07142032666195,0.216561016940251,0.581118476199566
26,"2",0.253583994850677,0.163772901641943,0.429190058619687
27,"1",1.92112539630408,0.22744492940365,0.506436206606013
27,"2",0.781713888736194,0.337062189573318,0.870169302252005
144,"1",38.0292815383202,0.342000692754567,0.753212119998273
144,"2",0.993814585464578,0.220643050180216,0.539213531073492
98,"1",1.15673073374445,0.262365088725872,0.484035713217152
98,"2",0.402455184112392,0.5792961988221,0.9234124430866
99,"1",2.39016958426514,0.306180991435128,0.671669509332412
99,"2",0.427911840137237,0.337503123924368,0.924952827106007
92,"1",3.24712297232776,0.239198390077821,0.514908947185532
92,"2",2.52971518903021,0.31611075879532,1.22790712695519
93,"1",0.416906007553694,0.216687304948057,0.474686739135922
93,"2",0.327909403845341,0.480850100196962,0.808470757952731
141,"1",0.718477827449334,0.265487568344927,0.531268208749614
141,"2",0.328457578887957,0.588828496947986,0.891656607781431
142,"1",2.81086201861882,0.297768732534195,0.799369945291325
142,"2",0.978965402813213,0.260818903791943,0.805938953503836
143,"1",1.14322473347612,0.442365702851396,0.874370694236704
143,"2",0.0468122304208585,0.171379751516691,0.642818662732208
145,"1",3.43510159731204,0.197445348006452,0.558753340470457
145,"2",1.26918537335058,0.216033898615706,0.696139881851203
78,"1",0.182909934519734,0.440974959117496,1.57956225320801
32,"1",0.187422141901232,1.0245356041185,1.41806702003144
