"prod","sottoarea","data","vendite"
2,8,"2016-05-20",2.78460355025096
1,8,"2016-05-20",5.43289128303099
1,8,"2016-05-21",3.67512200826511
1,8,"2016-05-22",3.2272923216511
1,8,"2016-05-23",5.61210673436248
1,8,"2016-05-24",5.58293358804531
1,8,"2016-05-25",5.53878169947282
1,8,"2016-05-26",5.4608884984546
1,8,"2016-05-27",5.57100393107453
1,8,"2016-05-28",3.68883581918331
1,8,"2016-05-29",3.26957571137621
2,9,"2016-05-25",1.50361678808805
2,9,"2016-05-22",0.977113821255179
2,9,"2016-05-23",1.38382809738384
2,9,"2016-05-24",1.48452340025849
2,9,"2016-05-20",1.46119473715023
2,9,"2016-05-21",1.43753310845587
1,9,"2016-05-20",4.50716769329431
1,9,"2016-05-21",3.35267379584548
1,9,"2016-05-22",2.38063405938656
1,9,"2016-05-23",4.57880531137156
1,9,"2016-05-24",4.56548032739068
1,9,"2016-05-25",4.57011434360507
1,9,"2016-05-26",4.54462475933022
1,9,"2016-05-27",4.45804393318298
1,9,"2016-05-28",3.16285306132487
1,9,"2016-05-29",2.33801646405763
2,9,"2016-05-29",0.98946213864519
2,9,"2016-05-26",1.47021708282577
2,9,"2016-05-27",1.47717295759317
2,9,"2016-05-28",1.29305664644432
1,10,"2016-05-20",5.01557294984414
1,10,"2016-05-21",3.58838115854476
1,10,"2016-05-22",2.62944970971261
1,10,"2016-05-23",4.96868780257873
1,10,"2016-05-24",4.94960741389014
1,10,"2016-05-25",5.05044652445957
1,10,"2016-05-26",5.03841121026516
1,10,"2016-05-27",5.08763278572972
1,10,"2016-05-28",3.43022916896515
2,10,"2016-05-20",2.64039157126862
2,10,"2016-05-21",2.1205124632372
2,10,"2016-05-22",1.65393109717764
2,10,"2016-05-23",1.96333809072802
2,10,"2016-05-24",2.65319319857105
2,10,"2016-05-25",2.73294616774986
2,10,"2016-05-26",2.66952704107672
2,10,"2016-05-27",2.52838648627874
2,10,"2016-05-28",1.89955183943703
1,10,"2016-05-29",2.65160862031937
2,10,"2016-05-29",1.6027778871728
2,11,"2016-05-21",1.52202500831545
2,11,"2016-05-20",1.82536650604307
1,11,"2016-05-20",5.06132920831006
1,11,"2016-05-21",3.16775075693683
1,11,"2016-05-22",2.80949306276085
1,11,"2016-05-23",4.99705003243819
1,11,"2016-05-24",5.01436617671844
1,11,"2016-05-25",5.06728977122999
1,11,"2016-05-26",5.35898366365108
1,11,"2016-05-27",5.18283297113466
1,11,"2016-05-28",3.20004926751967
1,11,"2016-05-29",2.89947815257981
2,11,"2016-05-25",1.76286174027873
2,11,"2016-05-22",1.18493295605364
2,11,"2016-05-23",1.59327833876683
2,11,"2016-05-24",1.77822401206045
2,11,"2016-05-29",1.15076449714827
2,11,"2016-05-26",1.86484528410388
2,11,"2016-05-27",1.83909428469721
2,11,"2016-05-28",1.49257818649521
1,12,"2016-05-20",3.6272506265115
1,12,"2016-05-21",2.44547160595071
1,12,"2016-05-22",2.04074918900354
1,12,"2016-05-23",3.64570076704224
1,12,"2016-05-24",3.69877511307362
2,12,"2016-05-20",2.23832835367345
2,12,"2016-05-21",1.83108919314174
2,12,"2016-05-22",1.38775043612631
2,12,"2016-05-23",1.8059681724068
2,12,"2016-05-24",2.29119022553561
1,12,"2016-05-25",3.6897179290427
1,12,"2016-05-26",3.67513118148084
1,12,"2016-05-27",3.66202878661616
1,12,"2016-05-28",2.45678939391402
1,12,"2016-05-29",2.10622545779449
2,12,"2016-05-25",2.349476972878
2,12,"2016-05-26",2.33304196755875
2,12,"2016-05-27",2.23963995239402
2,12,"2016-05-28",1.80511257033183
2,12,"2016-05-29",1.33208020341878
1,13,"2016-05-21",5.88196779839152
1,13,"2016-05-20",9.38048066134038
2,13,"2016-05-20",5.46114457781044
2,13,"2016-05-21",4.06495343595832
1,13,"2016-05-22",5.19863336514053
1,13,"2016-05-23",9.61894941033309
1,13,"2016-05-24",9.76893723381373
1,13,"2016-05-25",9.57687912500117
1,13,"2016-05-26",9.65415467703848
1,13,"2016-05-27",9.46309355230252
1,13,"2016-05-28",6.11797841775555
1,13,"2016-05-29",5.29342592743119
2,13,"2016-05-25",4.97799943483985
2,13,"2016-05-22",3.38851074951867
2,13,"2016-05-23",3.83172746719095
2,13,"2016-05-24",5.20533393844864
2,13,"2016-05-29",3.30001217747503
2,13,"2016-05-26",5.15732026120235
2,13,"2016-05-27",5.21436340914871
2,13,"2016-05-28",3.92615500824615
1,14,"2016-05-20",2.17355378173199
1,14,"2016-05-21",1.31867346714359
1,14,"2016-05-22",1.19294111862681
1,14,"2016-05-23",2.19272950583575
1,14,"2016-05-24",2.14863227842557
2,14,"2016-05-20",1.86515514115707
2,14,"2016-05-21",1.47621614985131
2,14,"2016-05-22",1.22346795442914
2,14,"2016-05-23",1.36111170683619
2,14,"2016-05-24",1.59072811210838
2,14,"2016-05-25",1.49421308401522
2,14,"2016-05-26",1.79107470765731
2,14,"2016-05-27",1.85597590343668
2,14,"2016-05-28",1.41652804121937
2,14,"2016-05-29",1.16237420381619
1,14,"2016-05-29",1.28720370382248
1,14,"2016-05-25",2.11132432670196
1,14,"2016-05-26",2.15724194347584
1,14,"2016-05-27",2.2161749873611
1,14,"2016-05-28",1.44881782348523
1,15,"2016-05-20",2.45614044314417
1,15,"2016-05-21",1.60766601711667
1,15,"2016-05-22",1.33650305660262
1,15,"2016-05-23",2.44664213679022
1,15,"2016-05-24",2.45594553567817
1,15,"2016-05-25",2.49457530453756
1,15,"2016-05-26",2.53020511373066
1,15,"2016-05-27",2.55429198932173
1,15,"2016-05-28",1.54613517059518
1,15,"2016-05-29",1.35793512026323
2,15,"2016-05-21",0.907306596783838
2,15,"2016-05-22",0.797142141029145
2,15,"2016-05-23",1.58001110963858
2,15,"2016-05-20",1.4948683451373
2,15,"2016-05-25",1.45869022685875
2,15,"2016-05-26",1.448954328831
2,15,"2016-05-27",1.37025073118026
2,15,"2016-05-24",1.50092410032279
2,15,"2016-05-29",0.701778478281044
2,15,"2016-05-28",0.806331141897863
1,16,"2016-05-21",3.7606119373699
1,16,"2016-05-22",3.5338566725951
1,16,"2016-05-20",6.1113287733082
2,16,"2016-05-20",3.49235430234393
2,16,"2016-05-21",2.59621943165393
2,16,"2016-05-22",2.33567399450742
1,16,"2016-05-23",6.26382496614468
1,16,"2016-05-24",6.18231103077137
1,16,"2016-05-25",6.08476102305622
1,16,"2016-05-26",6.13305165422664
1,16,"2016-05-27",6.2331054816741
1,16,"2016-05-28",3.84477942488895
1,16,"2016-05-29",3.59230504271909
2,16,"2016-05-25",3.38648888839511
2,16,"2016-05-26",3.4225703077863
2,16,"2016-05-23",2.85719845324961
2,16,"2016-05-24",3.40220771650524
2,16,"2016-05-29",2.19636732061465
2,16,"2016-05-27",3.34393099718583
2,16,"2016-05-28",2.43125699941731
1,17,"2016-05-21",0.573384677640424
1,17,"2016-05-20",0.940066577921325
1,17,"2016-05-25",0.956329344173314
1,17,"2016-05-22",0.510979871875168
1,17,"2016-05-23",0.964603508436922
1,17,"2016-05-24",0.954641726308622
2,17,"2016-05-20",0.394264845829206
2,17,"2016-05-21",0.289993158555532
2,17,"2016-05-22",0.257201898755895
2,17,"2016-05-23",0.451952683652036
2,17,"2016-05-24",0.424648903690178
2,17,"2016-05-25",0.414114726481079
2,17,"2016-05-26",0.4034408116295
2,17,"2016-05-27",0.391199435507489
2,17,"2016-05-28",0.284690789964406
2,17,"2016-05-29",0.22269909206138
1,17,"2016-05-29",0.541049838491801
1,17,"2016-05-26",0.968496702743982
1,17,"2016-05-27",0.962105674165078
1,17,"2016-05-28",0.589240138509637
2,18,"2016-05-21",1.27753054133971
2,18,"2016-05-25",1.72351389657455
2,18,"2016-05-22",1.01655408579757
2,18,"2016-05-23",1.60301840813757
2,18,"2016-05-24",1.7392125685333
2,18,"2016-05-29",0.952728476483792
2,18,"2016-05-26",1.7062073066905
2,18,"2016-05-27",1.62107394970468
2,18,"2016-05-28",1.2229891524087
2,18,"2016-05-20",1.70156936187006
1,18,"2016-05-20",4.89141189146963
1,18,"2016-05-21",2.88829298830361
1,18,"2016-05-22",2.66137699865823
1,18,"2016-05-23",4.89366267979645
1,18,"2016-05-24",4.91216400286109
1,18,"2016-05-25",4.86089645157156
1,18,"2016-05-26",4.85978540837638
1,18,"2016-05-27",4.94597530136522
1,18,"2016-05-28",2.94691289995329
1,18,"2016-05-29",2.71286398554398
1,19,"2016-05-20",2.87544850235325
1,19,"2016-05-21",1.73394839539366
1,19,"2016-05-22",1.57856190491544
1,19,"2016-05-23",2.97231716382853
1,19,"2016-05-24",2.93025347101656
1,19,"2016-05-25",2.93166307437234
1,19,"2016-05-26",2.91973876205508
1,19,"2016-05-27",2.9288543197128
1,19,"2016-05-28",1.75657138945364
1,19,"2016-05-29",1.58239294220781
2,19,"2016-05-21",1.1217015639204
2,19,"2016-05-22",0.936920197831091
2,19,"2016-05-23",1.44757078256388
2,19,"2016-05-20",1.62870322006172
2,19,"2016-05-25",1.64078467460331
2,19,"2016-05-26",1.60953528413294
2,19,"2016-05-27",1.50358677448146
2,19,"2016-05-24",1.63490065479509
2,19,"2016-05-29",0.833506815344207
2,19,"2016-05-28",1.0035469737188
1,20,"2016-05-21",1.80531969645159
1,20,"2016-05-22",1.62712253678137
1,20,"2016-05-20",2.95962804731414
2,20,"2016-05-20",1.66641106616126
2,20,"2016-05-21",1.16566168584774
2,20,"2016-05-22",0.969989926155945
1,20,"2016-05-23",3.04952498039741
1,20,"2016-05-24",3.02422661407728
1,20,"2016-05-25",3.0164805016211
1,20,"2016-05-26",2.99781153103467
1,20,"2016-05-27",3.02305140269123
1,20,"2016-05-28",1.82713830870998
1,20,"2016-05-29",1.64132729554229
2,20,"2016-05-25",1.67297188251177
2,20,"2016-05-26",1.65056532343429
2,20,"2016-05-23",1.47265203087861
2,20,"2016-05-24",1.67356756048163
2,20,"2016-05-29",0.865474791195919
2,20,"2016-05-27",1.54999536933871
2,20,"2016-05-28",1.03577635572818
2,21,"2016-05-21",2.5094107492081
2,21,"2016-05-20",2.76360845231337
1,21,"2016-05-20",5.12069216201014
1,21,"2016-05-21",3.28146976231378
1,21,"2016-05-22",2.68692427151779
1,21,"2016-05-23",5.2546471242028
1,21,"2016-05-24",5.16750483392294
1,21,"2016-05-25",5.15930889089985
1,21,"2016-05-26",5.1977944085082
1,21,"2016-05-27",5.34050018239714
1,21,"2016-05-28",3.34677992953008
1,21,"2016-05-29",2.87505619181188
2,21,"2016-05-25",2.78691252474858
2,21,"2016-05-22",1.77052767859251
2,21,"2016-05-23",2.23093115751564
2,21,"2016-05-24",2.82304791364883
2,21,"2016-05-29",1.79353299349839
2,21,"2016-05-26",2.81668222744817
2,21,"2016-05-27",2.802225208948
2,21,"2016-05-28",2.30515795223866
2,22,"2016-05-20",2.20341525967626
2,22,"2016-05-21",2.08521353001612
2,22,"2016-05-22",1.43027835509738
2,22,"2016-05-23",1.95620269022596
2,22,"2016-05-24",2.21116602465691
2,22,"2016-05-25",2.2222436705725
2,22,"2016-05-26",2.21880619676922
2,22,"2016-05-27",2.2195462456657
2,22,"2016-05-28",1.85538788039367
2,22,"2016-05-29",1.38516549954501
1,22,"2016-05-28",3.05938619205728
1,22,"2016-05-29",2.56656432007277
1,22,"2016-05-21",3.012834145575
1,22,"2016-05-22",2.49328782854926
1,22,"2016-05-23",4.65188444544264
1,22,"2016-05-20",4.59222478657308
1,22,"2016-05-25",4.69487620889803
1,22,"2016-05-26",4.76244474245711
1,22,"2016-05-27",4.80049617375638
1,22,"2016-05-24",4.7214820600523
2,23,"2016-05-22",1.70143330398747
2,23,"2016-05-23",2.38018986572096
2,23,"2016-05-24",2.67167126688597
2,23,"2016-05-20",2.726252259849
2,23,"2016-05-21",2.47773420566153
1,23,"2016-05-20",5.80420388768952
1,23,"2016-05-21",3.63561843997458
1,23,"2016-05-22",3.11122238903864
1,23,"2016-05-23",6.04821531334554
1,23,"2016-05-24",6.01067898168209
1,23,"2016-05-25",5.92901593501197
1,23,"2016-05-26",5.94132079118902
1,23,"2016-05-27",5.89718101198759
1,23,"2016-05-28",3.63243738871426
1,23,"2016-05-29",3.14831942742518
2,23,"2016-05-25",2.69581012652098
2,23,"2016-05-26",2.72916966372055
2,23,"2016-05-27",2.74028590563976
2,23,"2016-05-28",2.2459841458005
2,23,"2016-05-29",1.65134810933534
2,24,"2016-05-21",2.33663700180274
2,24,"2016-05-22",1.78266105293874
2,24,"2016-05-23",2.22099380245664
2,24,"2016-05-25",2.92471107284503
2,24,"2016-05-26",3.00688385564688
2,24,"2016-05-27",2.9904526150905
2,24,"2016-05-24",2.94306683979644
2,24,"2016-05-29",1.77413639891577
1,24,"2016-05-29",3.86161694095041
1,24,"2016-05-21",4.54074648464272
2,24,"2016-05-28",2.17468153193238
2,24,"2016-05-20",2.97789214020507
1,24,"2016-05-20",7.27401392476873
1,24,"2016-05-25",7.44431925443744
1,24,"2016-05-22",3.81438421978027
1,24,"2016-05-23",7.43556842751419
1,24,"2016-05-24",7.51631705709055
1,24,"2016-05-26",7.50624036797568
1,24,"2016-05-27",7.27647303358423
1,24,"2016-05-28",4.41568804577419
2,25,"2016-05-21",2.14960911311274
2,25,"2016-05-20",2.72111121168223
1,25,"2016-05-20",6.29388700645344
1,25,"2016-05-21",3.87522445154126
1,25,"2016-05-22",3.29806496458325
1,25,"2016-05-23",6.39652090205673
1,25,"2016-05-24",6.46684570923526
1,25,"2016-05-25",6.5394604541111
1,25,"2016-05-26",6.59346083010656
1,25,"2016-05-27",6.4277167330618
1,25,"2016-05-28",3.87728752531859
1,25,"2016-05-29",3.42840704474831
2,25,"2016-05-25",2.65360583257179
2,25,"2016-05-22",1.59596257959484
2,25,"2016-05-23",2.14815135849524
2,25,"2016-05-24",2.6657356442278
2,25,"2016-05-29",1.49068643129746
2,25,"2016-05-26",2.66983154192537
2,25,"2016-05-27",2.59274087263491
2,25,"2016-05-28",1.89780377578258
2,26,"2016-05-22",2.06163080401624
2,26,"2016-05-23",2.25220079186911
2,26,"2016-05-20",2.96837310387622
2,26,"2016-05-21",2.54619445470219
1,26,"2016-05-20",5.3722717102149
1,26,"2016-05-21",3.79655813053862
1,26,"2016-05-22",3.33835256808012
1,26,"2016-05-23",5.35295239292996
1,26,"2016-05-24",5.66590231348101
1,26,"2016-05-25",5.65928310303707
1,26,"2016-05-26",5.41268549195281
1,26,"2016-05-27",5.57634786109909
1,26,"2016-05-28",3.79559850779107
1,26,"2016-05-29",3.43194275336164
2,26,"2016-05-25",3.03129982474752
2,26,"2016-05-26",2.96864519746132
2,26,"2016-05-27",2.95569133771787
2,26,"2016-05-24",3.06694856821116
2,26,"2016-05-29",2.02039758436392
2,26,"2016-05-28",2.23739547641872
1,27,"2016-05-21",3.45431022096833
1,27,"2016-05-22",2.84771672277083
1,27,"2016-05-20",4.88804881289369
1,27,"2016-05-25",5.02676179202412
1,27,"2016-05-26",4.93410603053339
1,27,"2016-05-23",4.82959828308927
1,27,"2016-05-24",5.0297250125392
2,27,"2016-05-20",2.22585523457955
2,27,"2016-05-21",2.08780448221748
2,27,"2016-05-22",1.40105286272696
2,27,"2016-05-23",1.66219990524938
2,27,"2016-05-24",2.22705862820625
2,27,"2016-05-25",2.21303435440254
2,27,"2016-05-26",2.22624579463389
1,27,"2016-05-27",5.10409085468014
1,27,"2016-05-28",3.49872710309508
1,27,"2016-05-29",2.9933954966937
2,27,"2016-05-29",1.38841699344121
2,27,"2016-05-27",2.22052792665008
2,27,"2016-05-28",1.82617729065733
1,28,"2016-05-21",6.42149230546767
1,28,"2016-05-22",5.60232344187623
1,28,"2016-05-23",10.3435629114897
1,28,"2016-05-20",10.0750406736713
1,28,"2016-05-25",10.2564810239499
1,28,"2016-05-26",10.3448223584746
1,28,"2016-05-27",10.4192327922689
1,28,"2016-05-24",10.2603839945921
2,28,"2016-05-20",4.52328514328676
2,28,"2016-05-21",3.83261845176566
2,28,"2016-05-22",2.84011092011962
2,28,"2016-05-23",3.99230794275447
2,28,"2016-05-24",4.35742965233513
2,28,"2016-05-25",4.43915822211101
2,28,"2016-05-26",4.5348461978422
2,28,"2016-05-27",4.56164655149887
1,28,"2016-05-28",6.45155060840134
1,28,"2016-05-29",5.78426755844946
2,28,"2016-05-29",2.75555982897299
2,28,"2016-05-28",3.38444904530787
1,29,"2016-05-21",6.0845417968884
1,29,"2016-05-22",5.3163211034645
1,29,"2016-05-20",9.81571860729767
1,29,"2016-05-25",9.91460288077545
1,29,"2016-05-26",9.97217138439285
1,29,"2016-05-23",10.0896336775762
1,29,"2016-05-24",9.9670166723667
1,29,"2016-05-29",5.38708388505357
2,29,"2016-05-21",3.13750077657127
1,29,"2016-05-27",10.1464966609977
1,29,"2016-05-28",6.12539128436687
2,29,"2016-05-20",3.71514038686185
2,29,"2016-05-25",3.67390021342593
2,29,"2016-05-22",2.26468512188809
2,29,"2016-05-23",3.50282365439958
2,29,"2016-05-24",3.5570212301866
2,29,"2016-05-29",2.27623711611963
2,29,"2016-05-26",3.67432649268609
2,29,"2016-05-27",3.78847440508138
2,29,"2016-05-28",2.87206235407576
1,30,"2016-05-21",3.25613477102994
1,30,"2016-05-20",4.66210492429743
1,30,"2016-05-25",4.44361369636536
1,30,"2016-05-22",2.67657947760784
1,30,"2016-05-23",4.45319549804953
1,30,"2016-05-24",4.40569842843065
2,30,"2016-05-20",1.61341026451504
2,30,"2016-05-21",1.23720026878021
2,30,"2016-05-22",1.02155717418366
2,30,"2016-05-23",1.58451219635023
2,30,"2016-05-24",1.63240687052902
2,30,"2016-05-25",1.63745541440638
2,30,"2016-05-26",1.66421941427217
2,30,"2016-05-27",1.60230529200762
2,30,"2016-05-28",1.24352577751762
2,30,"2016-05-29",1.02240851679877
1,30,"2016-05-28",3.31018568020709
1,30,"2016-05-29",2.77331291678308
1,30,"2016-05-26",4.42793788694239
1,30,"2016-05-27",4.80523677970137
2,31,"2016-05-22",1.46102201463215
2,31,"2016-05-25",2.26610040751606
2,31,"2016-05-26",2.34767099604635
2,31,"2016-05-23",2.37271693375839
2,31,"2016-05-24",2.32866549272875
2,31,"2016-05-29",1.43680097784469
1,31,"2016-05-28",4.87035707441629
2,31,"2016-05-27",2.27190753707491
2,31,"2016-05-28",1.75163568281839
2,31,"2016-05-20",2.32680304943406
2,31,"2016-05-21",1.72754246993621
1,31,"2016-05-20",7.09930974617963
1,31,"2016-05-21",4.80502508686505
1,31,"2016-05-22",4.01265548239394
1,31,"2016-05-23",6.61766222415578
1,31,"2016-05-24",6.65152265694011
1,31,"2016-05-25",6.71970316030553
1,31,"2016-05-26",6.70301190601079
1,31,"2016-05-27",7.2393714979289
1,31,"2016-05-29",4.0914284441251
2,32,"2016-05-20",1.02034145723106
1,32,"2016-05-20",0.479051851262381
1,32,"2016-05-21",0.299699794785673
1,32,"2016-05-22",0.266102192382094
1,32,"2016-05-23",0.458261490484112
1,32,"2016-05-24",0.523297409190166
1,32,"2016-05-25",0.522652745448792
1,32,"2016-05-26",0.48374399685126
1,32,"2016-05-27",0.479591206948714
1,32,"2016-05-28",0.297968518076924
1,32,"2016-05-29",0.25762557383843
2,32,"2016-05-21",0.672515009739459
2,32,"2016-05-22",0.604812329137676
2,32,"2016-05-23",1.06649418537136
2,32,"2016-05-24",1.0845040611698
2,32,"2016-05-25",1.05289671309103
2,32,"2016-05-26",1.06032605385626
2,32,"2016-05-27",1.00230491417907
2,32,"2016-05-28",0.668599465792996
2,32,"2016-05-29",0.594966547854868
1,33,"2016-05-21",1.24257777723621
1,33,"2016-05-22",1.00337419610802
1,33,"2016-05-23",1.91209135187363
1,33,"2016-05-20",1.83045531860651
2,33,"2016-05-20",0.478273784727532
2,33,"2016-05-21",0.350923706468004
2,33,"2016-05-22",0.300363620512734
2,33,"2016-05-23",0.541248875888165
1,33,"2016-05-24",1.84868063353743
1,33,"2016-05-25",1.8603584087546
1,33,"2016-05-26",1.8642678233227
1,33,"2016-05-27",1.89597346174976
1,33,"2016-05-28",1.29581928799106
1,33,"2016-05-29",1.06605961302837
2,33,"2016-05-25",0.521801028639545
2,33,"2016-05-26",0.506472999089986
2,33,"2016-05-27",0.499868192007609
2,33,"2016-05-24",0.549047592966836
2,33,"2016-05-29",0.301142371310323
2,33,"2016-05-28",0.357445676937501
1,34,"2016-05-21",1.89322676106076
1,34,"2016-05-22",1.54390055841238
1,34,"2016-05-20",2.83720897566241
1,34,"2016-05-25",2.6913566326136
1,34,"2016-05-26",2.71668873908108
1,34,"2016-05-23",2.67665821517296
1,34,"2016-05-24",2.66563666109823
2,34,"2016-05-20",0.938538894658288
2,34,"2016-05-21",0.724416588447541
2,34,"2016-05-22",0.563691547450578
2,34,"2016-05-23",0.894160195986373
2,34,"2016-05-24",0.928894057116056
2,34,"2016-05-25",0.914145560168581
2,34,"2016-05-26",0.944467924642726
2,34,"2016-05-27",0.926083904356008
2,34,"2016-05-28",0.680746507967358
2,34,"2016-05-29",0.532576360735555
1,34,"2016-05-29",1.53888339643963
1,34,"2016-05-27",2.83784005093069
1,34,"2016-05-28",1.85672367432413
2,35,"2016-05-21",2.17315967439734
2,35,"2016-05-22",1.83581533225954
2,35,"2016-05-25",2.58070974065787
2,35,"2016-05-26",2.5938143240915
2,35,"2016-05-23",2.39003672819719
2,35,"2016-05-24",2.61126572154129
2,35,"2016-05-29",1.70098642554807
1,35,"2016-05-29",3.88609574719822
2,35,"2016-05-27",2.52224198509251
2,35,"2016-05-28",2.00462150492475
2,35,"2016-05-20",2.55550183872264
1,35,"2016-05-20",6.43348865626726
1,35,"2016-05-21",4.4457692292971
1,35,"2016-05-22",3.80512862380045
1,35,"2016-05-23",6.05400350192637
1,35,"2016-05-24",6.08243988541776
1,35,"2016-05-25",6.11044434642298
1,35,"2016-05-26",6.11740479201839
