"Zona","Area","Sottoarea","Categoria_prodotto","Data","Vendite"
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-23",5.69731176557837
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-24",5.5697071425117
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-25",5.82675803194102
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-26",5.50063995757404
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-27",5.71709658801192
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-28",2.19184773287882
"Zona_1","Area_2","Sottoarea_8","Prodotto_1","2016-05-29",1.48625757260504
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-20",2.77102108984269
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-21",1.84288842942869
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-22",1.08990001297033
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-23",2.33596756205162
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-24",2.62565476655634
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-25",2.63752036904021
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-26",2.80132021707869
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-27",2.64090786177763
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-28",1.37933184181805
"Zona_1","Area_2","Sottoarea_8","Prodotto_2","2016-05-29",0.587767702511148
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-20",1.83903111624758
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-21",0.680121686632573
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-22",0.449531779287453
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-23",2.49419038199044
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-24",2.39737604339623
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-25",2.35976731823381
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-26",2.32092277802822
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-27",2.32604942114173
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-28",0.6828722912843
"Zona_2","Area_3","Sottoarea_15","Prodotto_1","2016-05-29",0.474325016383703
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-20",1.18637683693984
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-21",0.703209714577474
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-22",0.450424482835237
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-23",1.54493624602463
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-24",1.422730203133
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-25",1.35487289095089
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-26",1.20916369922712
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-27",1.15172276082063
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-28",0.441933496042395
"Zona_2","Area_3","Sottoarea_15","Prodotto_2","2016-05-29",0.236633933352715
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-20",5.76198135773654
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-21",1.58689115373188
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-22",1.46948001461367
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-23",6.60490578131594
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-24",6.57392811085268
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-25",6.36272506190359
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-26",6.40184933124001
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-27",6.4236830502142
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-28",1.87316565068781
"Zona_2","Area_3","Sottoarea_16","Prodotto_1","2016-05-29",1.69114831211324
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-20",3.59368460245657
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-21",2.34694527243335
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-22",1.29705485788588
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-23",2.60398692837889
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-24",3.52550538148046
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-25",3.39753881001994
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-26",3.86230254905195
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-27",3.44914927318969
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-28",2.04032737649835
"Zona_2","Area_3","Sottoarea_16","Prodotto_2","2016-05-29",1.04023474804884
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-20",0.650568778782856
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-21",0.244513688051047
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-22",0.186412222343404
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-23",1.11119382963999
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-24",1.03407971697427
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-25",0.928818071927194
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-26",0.906552067158211
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-27",0.891848916603832
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-28",0.268422621577499
"Zona_2","Area_4","Sottoarea_17","Prodotto_1","2016-05-29",0.197382144274435
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-20",0.338395868269147
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-21",0.343458027852039
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-22",0.23785137093442
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-23",0.396740763119856
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-24",0.292724988222549
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-25",0.233664770383419
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-26",0.312464256472272
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-27",0.26304692278158
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-28",0.107566901667091
"Zona_2","Area_4","Sottoarea_17","Prodotto_2","2016-05-29",0.0724646749940678
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-20",5.40474212121649
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-21",0.742006993528236
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-22",0.190390733974234
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-23",5.71250918885261
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-24",5.70095022099262
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-25",5.79574559382128
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-26",5.3706973788403
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-27",6.09958361197293
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-28",0.99737088959529
"Zona_2","Area_4","Sottoarea_18","Prodotto_1","2016-05-29",0.395969759088508
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-20",1.79761815210624
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-21",1.21267062246301
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-22",0.588040158938587
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-23",1.76491259292381
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-24",1.70245850947054
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-25",1.88820471913869
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-26",1.97476345069138
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-27",1.6809583087718
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-28",0.980842039447656
"Zona_2","Area_4","Sottoarea_18","Prodotto_2","2016-05-29",0.333088800062144
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-20",2.57519030426533
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-21",0.750985455997947
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-22",0.57693342141593
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-23",3.34882397341007
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-24",3.28107671639171
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-25",3.20209335249323
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-26",3.14414239955414
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-27",3.12618728743724
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-28",0.75866249823879
"Zona_2","Area_4","Sottoarea_19","Prodotto_1","2016-05-29",0.596127710123666
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-20",1.45314092169999
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-21",0.90928692874802
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-22",0.507433508199902
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-23",1.3494195520031
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-24",1.4239375248017
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-25",1.6112452297654
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-26",1.46502515334696
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-27",1.30774748623699
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-28",0.652556743451586
"Zona_2","Area_4","Sottoarea_19","Prodotto_2","2016-05-29",0.276582695246115
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-20",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-21",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-22",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-23",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-24",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-25",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-26",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-27",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-28",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_1","2016-05-29",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-20",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-21",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-22",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-23",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-24",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-25",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-26",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-27",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-28",0
"Zona_2","Area_4","Sottoarea_20","Prodotto_2","2016-05-29",0
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-20",4.56635886244531
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-21",1.62010108512241
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-22",0.926370725010867
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-23",5.13272120517279
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-24",4.94630390629908
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-25",4.82770434875584
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-26",4.69024908643451
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-27",5.21343654404934
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-28",1.98022934799238
"Zona_3","Area_5","Sottoarea_30","Prodotto_1","2016-05-29",1.12742978489196
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-20",1.61357653184331
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-21",1.13221684359003
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-22",0.623685806661708
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-23",1.62261895556462
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-24",1.61742604783596
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-25",1.52892687446675
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-26",1.60235604805583
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-27",1.54677689744647
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-28",0.860615646475978
"Zona_3","Area_5","Sottoarea_30","Prodotto_2","2016-05-29",0.409960324133775
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-20",6.6948855536399
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-21",3.04642784190383
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-22",1.80894713336555
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-23",7.44262421288787
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-24",7.2746360117321
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-25",7.21007083477844
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-26",7.1407457361788
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-27",7.45129927481969
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-28",3.44888551765775
"Zona_3","Area_5","Sottoarea_31","Prodotto_1","2016-05-29",2.26585382469035
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-20",2.36340482986117
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-21",1.52346769052874
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-22",0.926601189181192
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-23",2.35079310965061
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-24",2.33748921744587
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-25",2.16170867288965
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-26",2.34824546916007
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-27",2.26383303124425
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-28",1.26091109563017
"Zona_3","Area_5","Sottoarea_31","Prodotto_2","2016-05-29",0.623318734898256
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-20",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-21",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-22",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-23",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-24",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-25",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-26",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-27",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-28",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_1","2016-05-29",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-20",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-21",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-22",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-23",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-24",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-25",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-26",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-27",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-28",0
"Zona_3","Area_5","Sottoarea_32","Prodotto_2","2016-05-29",0
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-20",1.45386745217428
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-21",0.599232286620431
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-22",0.380595336661397
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-23",1.90985431994996
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-24",1.83740840579988
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-25",1.68210230377027
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-26",1.79106842097341
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-27",1.83320234563074
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-28",0.647725412098584
"Zona_3","Area_6","Sottoarea_33","Prodotto_1","2016-05-29",0.404372883910571
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-20",0.408774348785105
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-21",0.376514624941855
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-22",0.256240502844197
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-23",0.446769677199333
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-24",0.434989942968984
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-25",0.361462375765448
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-26",0.395926157629386
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-27",0.359394052217863
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-28",0.149106092583469
"Zona_3","Area_6","Sottoarea_33","Prodotto_2","2016-05-29",0.10409605527257
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-20",2.62825601855129
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-21",0.84779660986867
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-22",0.475895934247143
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-23",3.05208934794398
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-24",3.00244932807393
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-25",2.99083693781976
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-26",2.94299443835469
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-27",3.14363835770807
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-28",0.948312710815759
"Zona_3","Area_6","Sottoarea_34","Prodotto_1","2016-05-29",0.485845920826587
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-20",1.00914607359612
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-21",0.666927553200617
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-22",0.332787693015361
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-23",0.894466759319932
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-24",0.892524925072265
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-25",0.82614068180188
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-26",1.02194379418816
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-27",0.906398115608022
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-28",0.389580167202037
"Zona_3","Area_6","Sottoarea_34","Prodotto_2","2016-05-29",0.192572140967722
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-20",6.10307164583398
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-21",2.72205400983668
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-22",1.872021606528
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-23",6.73442166942457
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-24",6.60812637476772
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-25",6.68506488138375
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-26",6.62850770004201
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-27",6.77103087116681
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-28",3.12059658225258
"Zona_3","Area_6","Sottoarea_35","Prodotto_1","2016-05-29",2.33299384620831
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-20",2.65119987287183
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-21",1.65435239691115
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-22",1.10336360796374
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-23",2.19641344296332
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-24",2.38789254162994
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-25",2.45309484536166
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-26",2.52266554016343
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-27",2.57117642460927
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-28",1.37050799357276
"Zona_3","Area_6","Sottoarea_35","Prodotto_2","2016-05-29",0.815033846423539
"Zona_4","Area_7","Sottoarea_36","Prodotto_1","2016-05-20",4.35459849812984
"Zona_4","Area_7","Sottoarea_36","Prodotto_1","2016-05-21",1.25293903473526
